code,time,title,file_name,href,count,year
002582,2023-07-18,好想你：关于公司原高级管理人员减持计划实施完成的公告,1217315751,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217315751&announcementTime=2023-07-18,0,2023
002582,2023-07-15,好想你：2023年半年度业绩预告,1217302630,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217302630&announcementTime=2023-07-15,0,2023
002582,2023-07-05,好想你：第五届监事会第十次会议决议公告,1217208888,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208888&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：监事会关于 2023 年限制性股票激励计划相关事项的核查意见,1217208887,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208887&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：独立董事关于公司第五届董事会第十二次会议相关事项的独立意见,1217208886,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208886&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：2023-050 关于向激励对象首次授予限制性股票的公告,1217208885,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208885&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：第五届董事会第十二次会议决议公告,1217208884,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208884&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：2023年限制性股票激励计划调整及首次授予事项之法律意见书,1217208883,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208883&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：2023年限制性股票激励计划首次授予激励对象名单（授予日）,1217208881,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208881&announcementTime=2023-07-05,0,2023
002582,2023-07-05,好想你：关于调整2023年限制性股票激励计划相关事项的公告,1217208879,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217208879&announcementTime=2023-07-05,0,2023
002582,2023-06-10,好想你：关于好想你健康食品股份有限公司二〇二三年第二次临时股东大会之法律意见书,1217028663,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217028663&announcementTime=2023-06-10,0,2023
002582,2023-06-10,好想你：2023年第二次临时股东大会决议公告,1217028662,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217028662&announcementTime=2023-06-10,0,2023
002582,2023-06-10,好想你：关于2023年限制性股票激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告,1217028661,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1217028661&announcementTime=2023-06-10,0,2023
002582,2023-06-03,好想你：关于2023年限制性股票激励计划首次授予激励对象名单的核查意见及公示情况,1216977411,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216977411&announcementTime=2023-06-03,0,2023
002582,2023-06-01,好想你：独立董事关于深圳证券交易所关注函相关事项的独立意见,1216959512,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216959512&announcementTime=2023-06-01,0,2023
002582,2023-06-01,好想你：关于对深圳证券交易所关注函的回复公告,1216959511,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216959511&announcementTime=2023-06-01,0,2023
002582,2023-05-27,好想你：2022年年度权益分派实施公告,1216921598,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216921598&announcementTime=2023-05-27,0,2023
002582,2023-05-24,好想你：好想你2023年限制性股票激励计划（草案）摘要,1216886535,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886535&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：独立董事公开征集委托投票权报告书,1216886534,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886534&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：2023年限制性股票激励计划实施考核管理办法,1216886533,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886533&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：独立董事关于公司第五届董事会第十一次会议相关事项的独立意见,1216886532,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886532&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：第五届董事会第十一次会议决议公告,1216886531,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886531&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：好想你2023年限制性股票激励计划（草案）之法律意见书,1216886530,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886530&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：好想你2023年限制性股票激励计划（草案）,1216886529,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886529&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：第五届监事会第九次会议决议公告,1216886528,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886528&announcementTime=2023-05-24,0,2023
002582,2023-05-24,好想你：2023年限制性股票激励计划首次授予激励对象名单,1216886527,http://www.cninfo.com.cn/new/disclosure/detail?plate=szse&orgId=9900019704&stockCode=002582&announcementId=1216886527&announcementTime=2023-05-24,0,2023
